track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,track_group,primary_genre,genre_grouped,relative_track_position,release_decade,log_artist_followers,high_popularity
4EQkcrSLF3QdlwNca7sMXY,Say What You Say,17,55,True,Eminem,88.0,104517308.0,"rap, hip hop",2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,2002-05-26,20,album,5.16,2002,say what you say | eminem,rap,rap,0.85,2000s,18.46486325201659,0
0s0JMUkb2WCxIJsRB3G7Hd,Dear Darlin',4,57,False,Olly Murs,62.0,3186602.0,Unknown,5kU9rWhYr4MmPmaGYP5z4v,Right Place Right Time (Expanded Edition),2012-11-26,24,album,3.44,2012,dear darlin' | olly murs,Unknown,Unknown,0.16666666666666666,2010s,14.974466017080392,0
1cxNr9Y2kNhKntoHgpF43y,Did You Cry,6,33,False,Maggie Andrew,20.0,2448.0,Unknown,7H4nYZK9418cb7pHJ3jue6,HOW TO SING FOR MONEY,2025-09-26,7,single,2.74,2025,did you cry | maggie andrew,Unknown,Unknown,0.8571428571428571,2020s,7.803435056952168,0
4kTliHBy7w2SOMtm8qMmOW,I'm Ready,17,54,False,Jaden,63.0,1943863.0,Unknown,6CaxswOwsM2r7jchhSyTb8,Marvel’s Spider-Man: Miles Morales (Original Video Game Soundtrack),2020-11-10,19,album,3.16,2020,i'm ready | jaden,Unknown,Unknown,0.8947368421052632,2020s,14.48018830270755,0
01SfTM5nfCou5gQL70r6gs,Golden Slumbers - Remastered 2009,14,66,False,The Beatles,82.0,30714318.0,"classic rock, psychedelic rock",0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.53,1969,golden slumbers - remastered 2009 | the beatles,classic rock,classic rock,0.8235294117647058,1960s,17.240239520756965,0
6PoKfDY78ih5OveWirggRX,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),1,57,True,Lil Baby,84.0,21644763.0,Unknown,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,13,album,3.12,2018,off white vlone (lil baby & gunna feat. lil durk & nav) | lil baby,Unknown,Unknown,0.07692307692307693,2010s,16.890274135587873,0
44sVQfPdCTGM5JLBRHUngc,Come Back to Us,19,50,False,Thomas Newman,60.0,277497.0,soundtrack,6HiTc4Cu7pOdO5mA8PInRs,1917 (Original Motion Picture Soundtrack),2019-12-20,19,album,5.66,2019,come back to us | thomas newman,soundtrack,soundtrack,1.0,2010s,12.533569004935448,0
4c2SKCNJyiho0AW1E4Z9hr,Evil Morty Theme (For The Damaged Coda),7,0,False,Beyond The Guitar,35.0,24497.0,Unknown,2Xsi4yAZlns7LYFE6BTV3D,"Guitar Covers, Vol. 1",2018-01-25,12,album,2.54,2018,evil morty theme (for the damaged coda) | beyond the guitar,Unknown,Unknown,0.5833333333333334,2010s,10.10634676054763,0
2YuUy4hBCVm4L5IRHu0iVl,Messy,1,67,False,Lola Young,77.0,1460038.0,Unknown,4bCcQKDKI3gHZNqA1ZIBnh,Messy,2024-05-30,1,single,4.73,2024,messy | lola young,Unknown,Unknown,1.0,2020s,14.193973705656518,0
1lau6K2YSP5APtkzNJxVyB,dirty little secret,6,65,False,Artemas,74.0,1377042.0,Unknown,5nzSCZ7NhKvAysI0tmNOdD,yustyna,2024-07-11,14,album,3.02,2024,dirty little secret | artemas,Unknown,Unknown,0.42857142857142855,2020s,14.135449004528967,0
4PA16FAl8LPmFmOhARawdV,Weston Road Flows,6,66,True,Drake,95.0,103039388.0,rap,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,20,album,4.23,2016,weston road flows | drake,rap,rap,0.3,2010s,18.450621890566712,0
1DOgkaR5Gqa8JtPEIbQORC,Over,1,62,True,Lucky Daye,62.0,881274.0,Unknown,5AnJbiMebwoHI7mwgbhv2H,Over,2021-09-22,1,single,3.42,2021,over | lucky daye,Unknown,Unknown,1.0,2020s,13.689125001500555,0
70zZhEDOfVzrFC1Ubqe5sR,hate u love u,1,50,False,Umur Anil Gokdag,56.0,18834.0,Unknown,51P6BAD05bLytGMdJf1hT4,hate u love u,2024-07-18,1,single,2.67,2024,hate u love u | umur anil gokdag,Unknown,Unknown,1.0,2020s,9.843472120126142,0
2XW3vH6ZqMHvlzUSfhWW2X,BALI,1,0,True,Rich Brian,65.0,2145729.0,indonesian hip hop,4v2bKZ6N2dnWfn5y2ZbQ4f,BALI,2020-04-10,1,single,3.32,2020,bali | rich brian,indonesian hip hop,Other,1.0,2020s,14.578990378786708,0
1xFkcJjWuLlq8CIymwSTw9,buzzkill,2,0,True,MOTHICA,50.0,319352.0,Unknown,3GWDTDhstbhNxfyZJKwqVU,forever fifteen,2021-03-19,6,single,2.34,2021,buzzkill | mothica,Unknown,Unknown,0.3333333333333333,2020s,12.67405235302734,0
0eVz3hV2xOXdneGpnWDFpb,Sugar for the Pill,4,60,False,Slowdive,64.0,1368344.0,"shoegaze, dream pop, slowcore",1qDA0jVhj4ZTjGHmpbmmwa,Slowdive,2017-05-05,8,album,4.52,2017,sugar for the pill | slowdive,shoegaze,Other,0.5,2010s,14.129112538351784,0
7ci52ucfgE7xV5XTa81i0a,Bleed,1,43,True,NAYM,37.0,8703.0,dark r&b,1iZIHxlcOi1yp4aLeeb0xl,Bleed,2025-06-13,3,single,2.54,2025,bleed | naym,dark r&b,dark r&b,0.3333333333333333,2020s,9.071537969095724,0
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,12,67,False,Beyoncé,84.0,41172203.0,Unknown,1gIC63gC3B7o7FfpPACZQJ,4,2011-06-24,14,album,4.23,2011,best thing i never had | beyoncé,Unknown,Unknown,0.8571428571428571,2010s,17.53327392643998,0
1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,19,64,False,John Williams,70.0,1604690.0,soundtrack,6zeHM5CV0CjcS0K8ouWE4N,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,2001-10-30,19,compilation,5.15,2001,hedwig's theme | john williams,soundtrack,soundtrack,1.0,2000s,14.288441772646765,0
1FI5hblwy9ZwyPg4Jr5hni,"Back To The Future: Back To The Future - From ""Back To The Future""",1,49,False,Alan Silvestri,57.0,327164.0,soundtrack,2UtweRAj4D5VEB2OQs4gTp,The Back To The Future Trilogy,1999-09-20,20,album,3.52,1999,"back to the future: back to the future - from ""back to the future"" | alan silvestri",soundtrack,soundtrack,0.05,1990s,12.698219909774062,0
4R8nC9Xq3alkz4piaQd34S,nothing at all,1,33,True,Elliot,20.0,4873.0,Unknown,5qCrlkXncgAS7h7f5VsOGa,nothing at all,2025-09-26,1,single,3.47,2025,nothing at all | elliot,Unknown,Unknown,1.0,2020s,8.491670234185152,0
7Hv89f7Dpm5Hce1XkBbjQZ,On The Floor - Radio Edit,1,2,False,Jennifer Lopez,74.0,13708054.0,Unknown,2EKXoS58MiZRrNXz3DKxv3,On The Floor,2011-01-01,1,single,3.85,2011,on the floor - radio edit | jennifer lopez,Unknown,Unknown,1.0,2010s,16.433494174224204,0
3FlSyheHttoFTqcN7Hhif8,Treat You Better,4,0,False,Shawn Mendes,81.0,45700057.0,Unknown,5yYFrOnqG8cEciKnsxHz2r,Illuminate (Deluxe),2017-04-20,16,album,3.13,2017,treat you better | shawn mendes,Unknown,Unknown,0.25,2010s,17.637610125010237,0
7oUHzZKNKUTrlU7DYxhQ7v,Maps,1,72,False,Maroon 5,85.0,45764832.0,pop,6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),2015-05-18,20,album,3.17,2015,maps | maroon 5,pop,pop,0.05,2010s,17.639026515717553,1
3UULkHdmLDqBDPmBYltoRE,Metalingus,5,67,False,Alter Bridge,60.0,1234078.0,"post-grunge, alternative metal, hard rock",6hqietEuZCikevdO2oGTcx,One Day Remains,2004-08-10,11,album,4.33,2004,metalingus | alter bridge,post-grunge,Other,0.45454545454545453,2000s,14.02583550084726,0
3bC1ahPIYt1btJzSSEyyrF,Whistle,1,78,False,Flo Rida,79.0,8971415.0,Unknown,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,2012-06-22,10,album,3.74,2012,whistle | flo rida,Unknown,Unknown,0.1,2010s,16.009554081108245,1
3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX),1,65,True,Icona Pop,66.0,778810.0,Unknown,5hf74KpfuwSJXVs85k3dVI,I Love It (feat. Charli XCX),2012-06-19,1,single,2.59,2012,i love it (feat. charli xcx) | icona pop,Unknown,Unknown,1.0,2010s,13.56552367667422,0
3LOgjsW6WCriNupDeGyjPq,Rocket Jump Waltz,10,0,False,Valve Studio Orchestra,46.0,90429.0,Unknown,11TywRtTHs1DbBChEkRV7I,Fight Songs: The Music of Team Fortress 2,2017-04-21,29,album,0.68,2017,rocket jump waltz | valve studio orchestra,Unknown,Unknown,0.3448275862068966,2010s,11.412331349734526,0
6ebnvzZVSCVgTsRtByaTAu,Assassin's Creed Origins Main Theme,1,47,False,Sarah Schachner,47.0,52474.0,soundtrack,1tGG9ggFTIX8LZt8lH9hqF,Assassin's Creed Origins (Original Game Soundtrack),2017-10-27,27,album,3.26,2017,assassin's creed origins main theme | sarah schachner,soundtrack,soundtrack,0.037037037037037035,2010s,10.868092144688834,0
6nStBZGqGgTR87MrBpNza0,HEARTBEAT,1,64,False,Isabel LaRosa,71.0,2569728.0,Unknown,7cLRRJ3fRfyExOHOIwcLDy,HEARTBEAT,2022-08-26,1,single,2.08,2022,heartbeat | isabel larosa,Unknown,Unknown,1.0,2020s,14.75931100384061,0
2sHYMLUd4nVLxHPKY05Ein,Habibi - Albanian Remix,1,69,False,Ricky Rich,57.0,251449.0,Unknown,3WOsyRdlR3qA5BhKW3Ffkj,Habibi (Albanian Remix),2021-11-19,2,single,2.16,2021,habibi - albanian remix | ricky rich,Unknown,Unknown,0.5,2020s,12.43499944160011,0
0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),3,64,True,Post Malone,85.0,47716988.0,Unknown,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,3.28,2019,enemies (feat. dababy) | post malone,Unknown,Unknown,0.17647058823529413,2010s,17.68079805596941,0
1OXfWI3FQMdsKKC6lkvzSx,Glad You Came,1,1,False,The Wanted,61.0,2444287.0,Unknown,2ZmXUoLcHfK4Y7WctcYk60,Glad You Came,2011-01-01,1,single,3.31,2011,glad you came | the wanted,Unknown,Unknown,1.0,2010s,14.709264431938283,0
5mMjkxGijQB4JZallYrkOW,Single Ladies (Put a Ring on It),1,62,False,Beyoncé,84.0,41172203.0,Unknown,20E3PwDg1jaDdK9K565luD,I AM...SASHA FIERCE,2008-11-12,12,album,3.22,2008,single ladies (put a ring on it) | beyoncé,Unknown,Unknown,0.08333333333333333,2000s,17.53327392643998,0
3DMOWvMFNdg5qZgPIQc1Bj,Welcome to Jurassic World,3,0,False,Michael Giacchino,63.0,430076.0,soundtrack,1p8dUadt79ZK0J5hx8GY7n,Jurassic World (Original Motion Picture Soundtrack),2015-06-09,24,album,2.15,2015,welcome to jurassic world | michael giacchino,soundtrack,soundtrack,0.125,2010s,12.97171954140611,0
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),5,85,False,Rihanna,90.0,68997177.0,Unknown,5QG3tjE5L9F6O2vCAPph38,Loud,2010-01-01,13,album,3.92,2010,only girl (in the world) | rihanna,Unknown,Unknown,0.38461538461538464,2010s,18.04957616317444,1
5G9AVKld9q7DCrmoY42raf,State Of Grace - Acoustic,22,40,False,Taylor Swift,100.0,145396321.0,Unknown,1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),2012-10-22,22,album,5.38,2012,state of grace - acoustic | taylor swift,Unknown,Unknown,1.0,2010s,18.79497382700785,0
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,1,71,True,Demi Lovato,77.0,27288825.0,Unknown,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me,2017-09-29,12,album,3.4,2017,sorry not sorry | demi lovato,Unknown,Unknown,0.08333333333333333,2010s,17.121987872338128,1
1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,4,61,False,Brett Eldredge,56.0,1494083.0,"country, christmas",5Og3UBs6tCL47yee1ukYgw,Illinois,2015-09-11,12,album,3.94,2015,wanna be that song | brett eldredge,country,country,0.3333333333333333,2010s,14.217023867993937,0
2ty6DmPnxVPpEFuB23XM0x,Kill Bill - Sped Up Version,2,56,False,SZA,87.0,33029522.0,r&b,63nEYsFMdabB1qkWCOhsv7,Kill Bill,2023-01-13,4,single,2.29,2023,kill bill - sped up version | sza,r&b,r&b,0.5,2020s,17.3129123558458,0
0EinquS6uL1mPBOTQnKomo,Couldn't Wait For You,1,44,False,Jordan Parker,34.0,2657.0,Unknown,6RU2FPhwMW7flSSUrtkfhh,Couldn't Wait For You,2025-06-06,1,single,3.33,2025,couldn't wait for you | jordan parker,Unknown,Unknown,1.0,2020s,7.885329239273191,0
5e0726B3tYcuFnXXQ630Q7,dream a little dream of me,6,43,False,Christina Perri,71.0,4307803.0,soft pop,3xl0OvcSlc9Mwe5ToaFtD3,songs for carmella: lullabies & sing-a-longs,2019-01-17,20,album,1.43,2019,dream a little dream of me | christina perri,soft pop,soft pop,0.3,2010s,15.275938819473176,0
1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,1,65,False,Avicii,79.0,23434221.0,edm,0sOrbRnJcNod63r49kmGVb,I Could Be The One [Avicii vs Nicky Romero],2012-12-26,5,single,3.47,2012,i could be the one (avicii vs. nicky romero) - radio edit | avicii,edm,edm,0.2,2010s,16.969707990580062,0
1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),19,60,False,Taylor Swift,100.0,145396321.0,Unknown,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,album,3.97,2021,the other side of the door (taylor’s version) | taylor swift,Unknown,Unknown,0.7307692307692307,2020s,18.79497382700785,0
3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,3,69,False,The Chicks,64.0,1544335.0,country,3y6G5El2I6QrJA9BdfAbqA,Fly,1999-08-27,13,album,4.79,1999,cowboy take me away | the chicks,country,country,0.23076923076923078,1990s,14.250104602472115,0
3vgFnL1k9NC9oZYdooQoHE,Candy Paint,7,44,True,Normani,66.0,2956534.0,Unknown,1XSUdSojWNJCgNqKNxfcVr,DOPAMINE,2024-06-14,13,album,2.85,2024,candy paint | normani,Unknown,Unknown,0.5384615384615384,2020s,14.89952853249529,0
6zc1W5CuZER3AbTvRCfLoa,Insane,7,51,True,Post Malone,85.0,47716988.0,Unknown,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,16,album,2.83,2022,insane | post malone,Unknown,Unknown,0.4375,2020s,17.68079805596941,0
0dXNQ8dckG4eYfEtq9zcva,All Night,2,66,False,The Vamps,62.0,5913008.0,Unknown,69Pj3ce9XFZUi3XuQylLKf,Night & Day (Night Edition),2017-07-14,10,album,3.29,2017,all night | the vamps,Unknown,Unknown,0.2,2010s,15.592665396871825,0
1yQvL8SzbF5JCroRKk9F07,Belly (Lil Baby & Gunna),3,54,True,Lil Baby,84.0,21644763.0,Unknown,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,13,album,3.2,2018,belly (lil baby & gunna) | lil baby,Unknown,Unknown,0.23076923076923078,2010s,16.890274135587873,0
7pURIWDHFOnYIS96vZE4vz,What I've Been Looking For - Nini & E.J. Version,11,32,False,Olivia Rodrigo,84.0,49050008.0,Unknown,4GgojLZOPRu8MdUVmjNRSI,High School Musical: The Musical: The Series (Original Soundtrack),2020-01-10,41,compilation,2.08,2020,what i've been looking for - nini & e.j. version | olivia rodrigo,Unknown,Unknown,0.2682926829268293,2020s,17.70835092746187,0
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,3,81,False,Three Days Grace,77.0,7297885.0,"post-grunge, rock",4ZDwEvXIKxWdwhAQK8ndBU,One-X,2006-06-25,12,album,3.86,2006,animal i have become | three days grace,post-grunge,Other,0.25,2000s,15.80309527513852,1
1Tip6R4swhC7E6hgILBjrE,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),13,62,False,Miley Cyrus,81.0,26558356.0,Unknown,5BRhg6NSEZOj0BR6Iz56fR,Plastic Hearts,2020-11-27,15,album,3.68,2020,edge of midnight (midnight sky remix) (feat. stevie nicks) | miley cyrus,Unknown,Unknown,0.8666666666666667,2020s,17.094855020719343,0
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),4,52,True,Kodak Black,79.0,12471348.0,Unknown,5n1GSzC1Reao29ScnpLYqp,Dying to Live,2018-12-14,16,album,3.11,2018,gnarly (feat. lil pump) | kodak black,Unknown,Unknown,0.25,2010s,16.33894449143634,0
2RtAelBaTWKHOCVmoDQUfT,Medicine (feat. Blake Shelton),8,22,False,Shakira,85.0,39777995.0,latin pop,2gOSZzsO8EZJvtdmVOVtJE,Shakira. (Expanded Edition),2014-03-21,17,album,3.3,2014,medicine (feat. blake shelton) | shakira,latin pop,latin pop,0.47058823529411764,2010s,17.498824453047227,0
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,5,85,False,Justin Bieber,91.0,85008100.0,Unknown,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,19,album,3.9,2015,love yourself | justin bieber,Unknown,Unknown,0.2631578947368421,2010s,18.258257115795626,1
186bb3vDk1yzNK5u3e7h7O,your favorite dress,5,0,True,Lil Peep,82.0,15684530.0,"emo rap, cloud rap",4p3WczKLm6G2DHv2NnoCFk,CASTLES II,2021-07-02,5,single,2.96,2021,your favorite dress | lil peep,emo rap,emo rap,1.0,2020s,16.568185497980394,0
3gnaVGnGQQx3tu48KObANR,Cheri Cheri Lady - Slowed,1,0,False,lilster,45.0,16330.0,jersey club,0gq04rM1oVb9p7aafc3O0X,Cheri Cheri Lady (Slowed),2024-01-12,1,single,3.85,2024,cheri cheri lady - slowed | lilster,jersey club,Other,1.0,2020s,9.700820421076743,0
50paYwbnlozRhB0xQUISpv,Meet the Sage,28,25,False,Brian Tyler,56.0,218834.0,soundtrack,76Sa34PcsBjp52vsjOd0Tz,Assassin's Creed 4: Black Flag (Original Game Soundtrack),2013-10-14,34,album,3.61,2013,meet the sage | brian tyler,soundtrack,soundtrack,0.8235294117647058,2010s,12.296073300174106,0
53jnnqFSRGMDB9ADrNriCA,Bloody Mary,8,77,False,Lady Gaga,88.0,42237551.0,"art pop, pop",6LY3AerY6KNGOPsNPL63Kk,Born This Way (International Special Edition Version),2011-05-23,23,album,4.08,2011,bloody mary | lady gaga,art pop,art pop,0.34782608695652173,2010s,17.558820241137397,1
3mmA9C8Gt8xojss3bVHrgC,City of Gods,4,30,True,Fivio Foreign,61.0,1472981.0,"brooklyn drill, new york drill, drill, uk drill",46DRsAo3y1uAjYnYFFobCb,B.I.B.L.E.,2022-07-15,18,album,4.27,2022,city of gods | fivio foreign,brooklyn drill,Other,0.2222222222222222,2020s,14.202799475410837,0
0y44Oz1T9uWDKg4SFDWRWH,Honey Bee,16,36,False,Blake Shelton,69.0,7506632.0,country,7qyfoJ9YCVfBnePdxBFbhx,Loaded: The Best of Blake Shelton,2010-11-09,18,compilation,3.51,2010,honey bee | blake shelton,country,country,0.8888888888888888,2010s,15.831297587655287,0
3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),1,71,False,LISA,75.0,13266900.0,k-pop,2F84s5tvr9RSS6VI772mVb,Moonlit Floor (Kiss Me),2024-10-03,1,single,2.6,2024,moonlit floor (kiss me) | lisa,k-pop,k-pop,1.0,2020s,16.400782844747145,1
3py9E6Yll3JY9VKQEaZzP8,It's A Feeling,1,50,False,Sigala,64.0,1581188.0,Unknown,3lV6tjpfPlg08Yjs4WjsDZ,It's A Feeling,2024-07-05,1,single,3.15,2024,it's a feeling | sigala,Unknown,Unknown,1.0,2020s,14.273687653638754,0
1lw4FrPr3Y8R7Q1Mro2TMe,Still Trappin',6,64,True,Lil Durk,78.0,9504357.0,"chicago drill, drill",33lOYXjswrDuzTqTNJYSWy,The Voice,2020-12-24,16,album,2.87,2020,still trappin' | lil durk,chicago drill,Other,0.375,2020s,16.067260988225296,0
0trJ6hrLHHHaXZYMe1JLnb,El Ayam,9,57,False,Wegz,61.0,7429055.0,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,Aqareb,2025-08-29,12,album,2.57,2025,el ayam | wegz,egyptian hip hop,egyptian hip hop,0.75,2020s,15.820909356132185,0
3yZNKN3r1USoCVij9VDSh6,Rule The World - Radio Edit,1,59,False,Take That,63.0,1441603.0,Unknown,7tU9I1v08hhpQUavJjCwDS,Rule The World,2007-01-01,1,single,3.96,2007,rule the world - radio edit | take that,Unknown,Unknown,1.0,2000s,14.181266940527145,0
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,1,82,False,Tommy Richman,68.0,937775.0,Unknown,2Z1gnUf3nbn6DtwZSUIH54,MILLION DOLLAR BABY,2024-04-26,2,single,2.59,2024,million dollar baby | tommy richman,Unknown,Unknown,0.5,2020s,13.751266393499526,1
0U19E71w5rrYTwnqOTVKrp,Trinity,16,47,False,Ludwig Göransson,64.0,424983.0,soundtrack,0rwbMKjNkp4ehQTwf9V2Jk,Oppenheimer (Original Motion Picture Soundtrack),2023-07-21,24,album,7.88,2023,trinity | ludwig göransson,soundtrack,soundtrack,0.6666666666666666,2020s,12.959806800139061,0
37nOpaUof3d4Xsmr6moAiI,Magic Shop,1,61,False,BTS,85.0,81181104.0,k-pop,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',2018-08-24,26,album,4.59,2018,magic shop | bts,k-pop,k-pop,0.038461538461538464,2010s,18.212193081009413,0
5OiLJ8tjUPFiPX2gVM8fxJ,Imma Be,4,2,False,Black Eyed Peas,81.0,9553224.0,Unknown,36fdxiOzdlmsrHgGcfvqUJ,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,15,album,4.29,2009,imma be | black eyed peas,Unknown,Unknown,0.26666666666666666,2000s,16.072389351785418,0
1EAgPzRbK9YmdOESSMUm6P,Home,2,70,False,Phillip Phillips,60.0,1139108.0,folk pop,0zIb6xazDd72sVT8OtPX3E,The World From The Side Of The Moon,2012-01-01,12,album,3.5,2012,home | phillip phillips,folk pop,Other,0.16666666666666666,2010s,13.945756935831245,0
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,13,62,False,Chris Brown,87.0,28305692.0,r&b,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),2012-07-03,22,album,3.71,2012,don't wake me up | chris brown,r&b,r&b,0.5909090909090909,2010s,17.158573508460023,0
4SEXGgEvOxeSc7J6oAJ8Xj,Pistol Whipped,3,31,True,Marilyn Manson,71.0,4968982.0,"industrial metal, industrial rock, industrial, metal, nu metal",3LHOep5q4yGo96ui8fpSST,Born Villain,2012-04-29,14,album,4.18,2012,pistol whipped | marilyn manson,industrial metal,industrial metal,0.21428571428571427,2010s,15.418725749367093,0
4tg3hSmrBwoul3VpjS66VU,The All Spark,3,52,False,Steve Jablonsky,57.0,218503.0,soundtrack,2bTtOvLX0HONkxoQx3ir7U,Transformers: The Score,2007-10-01,20,compilation,3.58,2007,the all spark | steve jablonsky,soundtrack,soundtrack,0.15,2000s,12.294559599986373,0
46HNZY1i7O6jwTA7Slo2PI,My Universe,10,75,False,Coldplay,88.0,60804949.0,Unknown,06mXfvDsRZNfnsGZvX2zpb,Music Of The Spheres,2021-10-15,12,album,3.77,2021,my universe | coldplay,Unknown,Unknown,0.8333333333333334,2020s,17.923181758096103,1
3tPo4KskHgUvu4OKCXAkhC,Kill Me,1,51,True,The Pretty Reckless,59.0,1552159.0,Unknown,3kmNYIfWTasgAPLrAY3YBM,Kill Me,2012-01-01,1,single,3.8,2012,kill me | the pretty reckless,Unknown,Unknown,1.0,2010s,14.25515806719511,0
3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,3,74,False,Backstreet Boys,76.0,6707978.0,Unknown,5ySxm9hxBNss01WCL7GLyQ,Millennium,1999-05-18,12,album,3.92,1999,show me the meaning of being lonely | backstreet boys,Unknown,Unknown,0.25,1990s,15.718808271329996,1
7x8pIrhMu9FCmqqHNyuH0P,cellophane,9,55,False,FKA twigs,63.0,1441722.0,"art pop, alternative r&b",3DMR3yM5crnt1dG9lLaMTZ,MAGDALENE,2019-11-08,9,album,3.4,2019,cellophane | fka twigs,art pop,art pop,1.0,2010s,14.181349484061101,0
2Nru64NIfEGWsYioBy1s5C,i know - Omido Remix,1,46,True,Ex Habit,59.0,130194.0,dark r&b,7fLxflWfYy2NPKrE9ASFvI,i know (Omido Remix),2024-08-21,2,single,2.33,2024,i know - omido remix | ex habit,dark r&b,dark r&b,0.5,2020s,11.776788605561455,0
7bbYT48HWWIbL3YKmtMNzn,Church,3,71,False,Chase Atlantic,79.0,10462018.0,Unknown,5TxFJxig3GYqMq6oroffmA,Part One,2017-01-27,3,single,3.67,2017,church | chase atlantic,Unknown,Unknown,1.0,2010s,16.163262019007394,1
1woL1W9wp2tKz9cFyc4NUm,Double Trouble,5,57,False,John Williams,70.0,1604690.0,soundtrack,7DDls7RWrCLvZgTVCJgfcq,Harry Potter and the Prisoner of Azkaban / Original Motion Picture Soundtrack,2004-05-25,21,compilation,1.62,2004,double trouble | john williams,soundtrack,soundtrack,0.23809523809523808,2000s,14.288441772646765,0
6eLOyOwKUJvjN0f9equFf8,So Cold (The Good Wife Trailer),3,64,False,Ben Cocks,47.0,28254.0,Unknown,0jtVQYmLnOjF6YsanisKct,...As Heard In,2010-11-16,5,single,3.78,2010,so cold (the good wife trailer) | ben cocks,Unknown,Unknown,0.6,2010s,10.249025712063943,0
0oMnZAeeSxaqSwzs14I5YW,You Don't,1,43,False,Anna Marx,34.0,1693.0,Unknown,2dgom6HWKcPEo0NzqUce8n,You Don't,2025-06-20,3,single,2.37,2025,you don't | anna marx,Unknown,Unknown,0.3333333333333333,2020s,7.434847875211999,0
5fEql5cR2hjR6wPGUPiEEb,Na Na Na,17,57,False,One Direction,83.0,40270893.0,Unknown,6cunQQ7YZisYOoiFu2ywIq,Up All Night,2012-05-25,18,album,3.09,2012,na na na | one direction,Unknown,Unknown,0.9444444444444444,2010s,17.511139532730212,0
3kxkjirben9RVm9NqYa6rm,Black Out Days - Future Islands Remix,1,69,False,Phantogram,69.0,967069.0,Unknown,0IzpAGRpjLqIQLt4FvmW7m,Black Out Days (Future Islands Remix),2017-09-01,1,single,4.14,2017,black out days - future islands remix | phantogram,Unknown,Unknown,1.0,2010s,13.782026160646923,0
2CQdlpK88QxuUyVKKXAxBF,Show Me,1,54,False,BURY,52.0,21748.0,dark r&b,1JOiaBVcySVw3HOcXogdew,Show Me,2024-12-18,3,single,3.44,2024,show me | bury,dark r&b,dark r&b,0.3333333333333333,2020s,9.98732305844836,0
3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,2,76,False,Jonas Blue,72.0,3877645.0,tropical house,2xZSrcBmvMw9Y8hac6xU7L,Blue,2018-11-09,15,album,3.28,2018,perfect strangers | jonas blue,tropical house,Other,0.13333333333333333,2010s,15.170738826450984,1
2qBmtZnPSQouvADmqaHKxk,Million Years Ago,9,64,False,Adele,83.0,66705650.0,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,3.78,2015,million years ago | adele,soft pop,soft pop,0.8181818181818182,2010s,18.015800229935774,0
